    BEGIN:|U|  BEGIN:Ph(U)  BEGIN:TBeg  HX:HeatIn   HX:HeatIn     RPN:dT     RPN:COP   
      m^3/s        deg          K           W           W           _           _      
         0f          0g          0c          1e         13e          9A         16A    
     4.0600E-3       -8.7000     340.850     -283.38       195.740       69.6270       2.33740
     4.0600E-3       -8.8500     340.850     -283.29       195.700       69.6120       2.33800
     4.0600E-3       -9.0000     340.840     -283.21       195.660       69.5970       2.33860
     4.0600E-3       -9.1500     340.840     -283.12       195.610       69.5820       2.33930
     4.0600E-3       -9.3000     340.830     -283.04       195.570       69.5660       2.33990
     4.0600E-3       -9.4500     340.820     -282.95       195.520       69.5510       2.34050
     4.0600E-3       -9.6000     340.820     -282.85       195.470       69.5350       2.34110
     4.0600E-3       -9.7500     340.810     -282.76       195.420       69.5190       2.34170
     4.0600E-3       -9.9000     340.800     -282.66       195.360       69.5030       2.34230
     4.0600E-3      -10.050      340.800     -282.56       195.310       69.4870       2.34280
     4.0600E-3      -10.200      340.790     -282.46       195.250       69.4710       2.34340
     4.0600E-3      -10.350      340.780     -282.36       195.200       69.4550       2.34400
     4.0600E-3      -10.500      340.780     -282.26       195.140       69.4390       2.34460
     4.0600E-3      -10.650      340.770     -282.15       195.080       69.4220       2.34510
     4.0600E-3      -10.800      340.760     -282.05       195.020       69.4060       2.34570
     4.0600E-3      -10.950      340.750     -281.94       194.950       69.3890       2.34620
     4.0600E-3      -11.100      340.750     -281.82       194.890       69.3720       2.34680
     4.0600E-3      -11.250      340.740     -281.71       194.820       69.3550       2.34730
     4.0600E-3      -11.400      340.730     -281.59       194.750       69.3380       2.34780
     4.0600E-3      -11.550      340.720     -281.48       194.680       69.3210       2.34830
     4.0600E-3      -11.700      340.720     -281.36       194.610       69.3040       2.34890
     4.0600E-3      -11.850      340.710     -281.24       194.540       69.2870       2.34940
     4.0600E-3      -12.000      340.700     -281.11       194.470       69.2690       2.34990
     4.0600E-3      -12.150      340.690     -280.99       194.390       69.2520       2.35040
     4.0600E-3      -12.300      340.680     -280.86       194.310       69.2340       2.35090
     4.0600E-3      -12.450      340.680     -280.73       194.230       69.2160       2.35140
     4.0600E-3      -12.600      340.670     -280.60       194.150       69.1990       2.35180
     4.0600E-3      -12.750      340.660     -280.46       194.070       69.1810       2.35230
     4.0600E-3      -12.900      340.650     -280.33       193.990       69.1620       2.35280
     4.0600E-3      -13.050      340.640     -280.19       193.900       69.1440       2.35320
     4.0600E-3      -13.200      340.630     -280.05       193.820       69.1260       2.35370
     4.0600E-3      -13.350      340.630     -279.91       193.730       69.1080       2.35410
     4.0600E-3      -13.500      340.620     -279.77       193.640       69.0890       2.35460
     4.0600E-3      -13.650      340.610     -279.62       193.550       69.0700       2.35500
     4.0600E-3      -13.800      340.600     -279.48       193.460       69.0520       2.35550
     4.0600E-3      -13.950      340.590     -279.33       193.360       69.0330       2.35590
     4.0600E-3      -14.100      340.580     -279.18       193.270       69.0140       2.35630
     4.0600E-3      -14.250      340.570     -279.03       193.170       68.9950       2.35670
     4.0600E-3      -14.400      340.560     -278.87       193.070       68.9760       2.35710
     4.0600E-3      -14.550      340.550     -278.71       192.970       68.9570       2.35750
     4.0600E-3      -14.700      340.540     -278.56       192.870       68.9370       2.35790
     4.0600E-3      -14.850      340.530     -278.40       192.760       68.9180       2.35830
     4.0600E-3      -15.000      340.520     -278.23       192.660       68.8980       2.35860
     4.1200E-3      -15.000      340.520     -282.21       195.550       68.9670       2.36290
     4.1200E-3      -14.850      340.530     -282.37       195.660       68.9860       2.36250
     4.1200E-3      -14.700      340.540     -282.53       195.770       69.0060       2.36210
     4.1200E-3      -14.550      340.550     -282.69       195.870       69.0250       2.36170
     4.1200E-3      -14.400      340.560     -282.85       195.970       69.0450       2.36140
     4.1200E-3      -14.250      340.570     -283.01       196.070       69.0640       2.36100
     4.1200E-3      -14.100      340.580     -283.17       196.170       69.0830       2.36050
     4.1200E-3      -13.950      340.590     -283.32       196.270       69.1020       2.36010
     4.1200E-3      -13.800      340.600     -283.47       196.360       69.1210       2.35970
     4.1200E-3      -13.650      340.610     -283.62       196.460       69.1400       2.35930
     4.1200E-3      -13.500      340.610     -283.77       196.550       69.1590       2.35890
     4.1200E-3      -13.350      340.620     -283.91       196.640       69.1780       2.35840
     4.1200E-3      -13.200      340.630     -284.05       196.730       69.1960       2.35800
     4.1200E-3      -13.050      340.640     -284.20       196.820       69.2150       2.35750
     4.1200E-3      -12.900      340.650     -284.33       196.910       69.2330       2.35710
     4.1200E-3      -12.750      340.660     -284.47       196.990       69.2510       2.35660
     4.1200E-3      -12.600      340.670     -284.61       197.070       69.2690       2.35610
     4.1200E-3      -12.450      340.670     -284.74       197.160       69.2870       2.35570
     4.1200E-3      -12.300      340.680     -284.87       197.240       69.3050       2.35520
     4.1200E-3      -12.150      340.690     -285.00       197.310       69.3230       2.35470
     4.1200E-3      -12.000      340.700     -285.13       197.390       69.3400       2.35420
     4.1200E-3      -11.850      340.710     -285.25       197.470       69.3580       2.35370
     4.1200E-3      -11.700      340.710     -285.38       197.540       69.3750       2.35320
     4.1200E-3      -11.550      340.720     -285.50       197.610       69.3930       2.35270
     4.1200E-3      -11.400      340.730     -285.62       197.680       69.4100       2.35210
     4.1200E-3      -11.250      340.740     -285.74       197.750       69.4270       2.35160
     4.1200E-3      -11.100      340.740     -285.85       197.820       69.4440       2.35110
     4.1200E-3      -10.950      340.750     -285.97       197.890       69.4610       2.35060
     4.1200E-3      -10.800      340.760     -286.08       197.950       69.4780       2.35000
     4.1200E-3      -10.650      340.770     -286.19       198.020       69.4950       2.34950
     4.1200E-3      -10.500      340.770     -286.29       198.080       69.5110       2.34890
     4.1200E-3      -10.350      340.780     -286.40       198.140       69.5280       2.34830
     4.1200E-3      -10.200      340.790     -286.50       198.190       69.5440       2.34780
     4.1200E-3      -10.050      340.790     -286.60       198.250       69.5600       2.34720
     4.1200E-3       -9.9000     340.800     -286.70       198.310       69.5760       2.34660
     4.1200E-3       -9.7500     340.810     -286.80       198.360       69.5920       2.34600
     4.1200E-3       -9.6000     340.810     -286.90       198.410       69.6080       2.34550
     4.1200E-3       -9.4500     340.820     -286.99       198.460       69.6240       2.34490
     4.1200E-3       -9.3000     340.830     -287.08       198.510       69.6400       2.34430
     4.1200E-3       -9.1500     340.830     -287.17       198.560       69.6550       2.34360
     4.1200E-3       -9.0000     340.840     -287.26       198.610       69.6710       2.34300
     4.1200E-3       -8.8500     340.850     -287.35       198.650       69.6860       2.34240
     4.1200E-3       -8.7000     340.850     -287.43       198.690       69.7010       2.34180
     4.1200E-3       -8.5500     340.860     -287.51       198.730       69.7170       2.34120
     4.1200E-3       -8.4000     340.860     -287.59       198.770       69.7320       2.34050
     4.1200E-3       -8.2500     340.870     -287.67       198.810       69.7470       2.33990
     4.1200E-3       -8.1000     340.870     -287.74       198.850       69.7610       2.33920
     4.1200E-3       -7.9500     340.880     -287.82       198.880       69.7760       2.33860
     4.1200E-3       -7.8000     340.890     -287.89       198.920       69.7910       2.33790
     4.1200E-3       -7.6500     340.890     -287.96       198.950       69.8050       2.33730
     4.1200E-3       -7.5000     340.900     -288.03       198.980       69.8190       2.33660
     4.1200E-3       -7.3500     340.900     -288.09       199.010       69.8340       2.33590
     4.1200E-3       -7.2000     340.910     -288.16       199.030       69.8480       2.33520
     4.1200E-3       -7.0500     340.910     -288.22       199.060       69.8620       2.33450
     4.1200E-3       -6.9000     340.920     -288.28       199.080       69.8760       2.33380
     4.1200E-3       -6.7500     340.920     -288.33       199.110       69.8890       2.33310
     4.1200E-3       -6.6000     340.930     -288.39       199.130       69.9030       2.33240
     4.1200E-3       -6.4500     340.930     -288.44       199.150       69.9170       2.33170
     4.1200E-3       -6.3000     340.940     -288.50       199.160       69.9300       2.33100
     4.1200E-3       -6.1500     340.940     -288.55       199.180       69.9430       2.33030
     4.1200E-3       -6.0000     340.950     -288.59       199.200       69.9570       2.32960
     4.1200E-3       -5.8500     340.950     -288.64       199.210       69.9700       2.32880
     4.1200E-3       -5.7000     340.950     -288.68       199.220       69.9830       2.32810
     4.1200E-3       -5.5500     340.960     -288.72       199.230       69.9950       2.32740
     4.1200E-3       -5.4000     340.960     -288.76       199.240       70.0080       2.32660
     4.1200E-3       -5.2500     340.970     -288.80       199.250       70.0210       2.32590
     4.1200E-3       -5.1000     340.970     -288.84       199.250       70.0330       2.32510
     4.1200E-3       -4.9500     340.970     -288.87       199.250       70.0460       2.32440
     4.1200E-3       -4.8000     340.980     -288.90       199.260       70.0580       2.32360
