    BEGIN:|U|  BEGIN:Ph(U)  BEGIN:TBeg  HX:HeatIn   HX:HeatIn     RPN:dT     RPN:COP   
      m^3/s        deg          K           W           W           _           _      
         0f          0g          0c          1e         13e          9A         16A    
     3.0700E-3        5.70000    341.150     -215.28       143.680      -68.961        2.12230
     3.0700E-3        6.00000    341.140     -215.11       143.510      -68.964        2.11980
     3.0700E-3        6.30000    341.140     -214.94       143.340      -68.966        2.11730
     3.0700E-3        6.60000    341.130     -214.76       143.160      -68.967        2.11470
     3.0700E-3        6.90000    341.130     -214.57       142.980      -68.968        2.11220
     3.0700E-3        7.20000    341.120     -214.38       142.790      -68.969        2.10960
     3.0700E-3        7.50000    341.120     -214.18       142.600      -68.969        2.10700
     3.0700E-3        7.80000    341.110     -213.98       142.410      -68.969        2.10440
     3.0700E-3        8.10000    341.110     -213.77       142.210      -68.968        2.10170
     3.0700E-3        8.40000    341.100     -213.56       142.000      -68.966        2.09910
     3.0700E-3        8.70000    341.090     -213.33       141.790      -68.964        2.09640
     3.0700E-3        9.00000    341.090     -213.11       141.580      -68.962        2.09360
     3.0700E-3        9.30000    341.080     -212.88       141.360      -68.959        2.09090
     3.0700E-3        9.60000    341.070     -212.64       141.140      -68.955        2.08810
     3.0700E-3        9.90000    341.060     -212.39       140.920      -68.951        2.08530
     3.0700E-3       10.2000     341.050     -212.14       140.690      -68.946        2.08250
     3.0700E-3       10.5000     341.040     -211.89       140.450      -68.941        2.07970
     3.0700E-3       10.8000     341.030     -211.62       140.210      -68.935        2.07680
     3.0700E-3       11.1000     341.020     -211.36       139.970      -68.929        2.07390
     3.0700E-3       11.4000     341.010     -211.08       139.720      -68.922        2.07100
     3.0700E-3       11.7000     341.000     -210.80       139.470      -68.915        2.06810
     3.0700E-3       12.0000     340.990     -210.52       139.210      -68.907        2.06510
     3.0700E-3       12.3000     340.980     -210.23       138.950      -68.899        2.06210
     3.0700E-3       12.6000     340.970     -209.93       138.680      -68.890        2.05910
     3.0700E-3       12.9000     340.960     -209.63       138.410      -68.881        2.05610
     3.0700E-3       13.2000     340.940     -209.32       138.140      -68.871        2.05300
     3.0700E-3       13.5000     340.930     -209.01       137.860      -68.860        2.04990
     3.0700E-3       13.8000     340.920     -208.69       137.570      -68.849        2.04680
     3.0700E-3       14.1000     340.900     -208.36       137.290      -68.837        2.04370
     3.0700E-3       14.4000     340.890     -208.03       136.990      -68.825        2.04050
     3.0700E-3       14.7000     340.880     -207.69       136.700      -68.812        2.03740
     3.0700E-3       15.0000     340.860     -207.35       136.400      -68.799        2.03410
     3.0700E-3       15.3000     340.850     -207.00       136.090      -68.785        2.03090
     3.0700E-3       15.6000     340.830     -206.65       135.780      -68.771        2.02760
     3.0700E-3       15.9000     340.810     -206.29       135.470      -68.756        2.02430
     3.0700E-3       16.2000     340.800     -205.92       135.150      -68.740        2.02100
     3.0700E-3       16.5000     340.780     -205.55       134.830      -68.724        2.01770
     3.0700E-3       16.8000     340.760     -205.18       134.500      -68.708        2.01430
     3.0700E-3       17.1000     340.750     -204.80       134.170      -68.691        2.01090
     3.0700E-3       17.4000     340.730     -204.41       133.840      -68.673        2.00750
     3.0700E-3       17.7000     340.710     -204.01       133.500      -68.655        2.00400
     3.0700E-3       18.0000     340.690     -203.61       133.150      -68.636        2.00050
     3.0700E-3       18.3000     340.670     -203.21       132.810      -68.616        1.99700
     3.0700E-3       18.6000     340.650     -202.80       132.460      -68.596        1.99350
     3.0700E-3       18.9000     340.640     -202.38       132.100      -68.576        1.98990
     3.0700E-3       19.2000     340.610     -201.96       131.740      -68.555        1.98630
     3.0700E-3       19.5000     340.590     -201.54       131.370      -68.533        1.98270
     3.0700E-3       19.8000     340.570     -201.10       131.010      -68.511        1.97910
     3.0700E-3       20.1000     340.550     -200.67       130.630      -68.488        1.97540
     3.0700E-3       20.4000     340.530     -200.22       130.260      -68.464        1.97170
     3.0700E-3       20.7000     340.510     -199.77       129.880      -68.440        1.96790
     3.0700E-3       21.0000     340.490     -199.32       129.490      -68.416        1.96420
     3.0700E-3       21.3000     340.460     -198.86       129.100      -68.391        1.96040
     3.0700E-3       21.6000     340.440     -198.39       128.710      -68.365        1.95650
     3.0700E-3       21.9000     340.420     -197.92       128.310      -68.338        1.95270
     3.0700E-3       22.2000     340.390     -197.45       127.910      -68.312        1.94880
     3.0700E-3       22.5000     340.370     -196.96       127.500      -68.284        1.94490
     3.0700E-3       22.8000     340.350     -196.48       127.090      -68.256        1.94090
     3.0700E-3       23.1000     340.320     -195.98       126.680      -68.227        1.93690
     3.0700E-3       23.4000     340.290     -195.49       126.260      -68.198        1.93290
     3.0700E-3       23.7000     340.270     -194.98       125.840      -68.168        1.92890
     3.0700E-3       24.0000     340.240     -194.47       125.420      -68.138        1.92480
     3.0700E-3       24.3000     340.220     -193.96       124.990      -68.107        1.92070
     3.0700E-3       24.6000     340.190     -193.44       124.550      -68.075        1.91650
     3.0700E-3       24.9000     340.160     -192.92       124.110      -68.043        1.91230
     3.0700E-3       25.2000     340.140     -192.39       123.670      -68.010        1.90810
     3.0700E-3       25.5000     340.110     -191.85       123.230      -67.977        1.90390
     3.0700E-3       25.8000     340.080     -191.31       122.780      -67.943        1.89960
     3.0700E-3       26.1000     340.050     -190.76       122.320      -67.908        1.89530
     3.0700E-3       26.4000     340.020     -190.21       121.870      -67.873        1.89090
     3.0700E-3       26.7000     339.990     -189.66       121.400      -67.837        1.88650
     3.0700E-3       27.0000     339.960     -189.10       120.940      -67.801        1.88210
     3.0700E-3       27.3000     339.930     -188.53       120.470      -67.763        1.87760
     3.0700E-3       27.6000     339.900     -187.96       120.000      -67.726        1.87310
     3.0700E-3       27.9000     339.870     -187.38       119.520      -67.688        1.86860
     3.0700E-3       28.2000     339.840     -186.80       119.040      -67.649        1.86400
     3.0700E-3       28.5000     339.810     -186.21       118.550      -67.609        1.85940
     3.0700E-3       28.8000     339.780     -185.62       118.060      -67.569        1.85480
     3.0700E-3       29.1000     339.740     -185.02       117.570      -67.528        1.85010
     3.0700E-3       29.4000     339.710     -184.42       117.080      -67.487        1.84530
     3.0700E-3       29.7000     339.680     -183.81       116.580      -67.445        1.84060
     3.0700E-3       30.0000     339.640     -183.20       116.070      -67.403        1.83580
     3.1195E-3       30.0000     339.630     -186.02       118.130      -67.498        1.84630
     3.1195E-3       29.7000     339.660     -186.64       118.650      -67.540        1.85110
     3.1195E-3       29.4000     339.700     -187.26       119.150      -67.582        1.85580
     3.1195E-3       29.1000     339.730     -187.87       119.660      -67.624        1.86050
     3.1195E-3       28.8000     339.760     -188.48       120.160      -67.664        1.86520
     3.1195E-3       28.5000     339.790     -189.08       120.650      -67.704        1.86980
     3.1195E-3       28.2000     339.820     -189.68       121.150      -67.744        1.87440
     3.1195E-3       27.9000     339.860     -190.27       121.630      -67.782        1.87890
     3.1195E-3       27.6000     339.890     -190.86       122.120      -67.820        1.88350
     3.1195E-3       27.3000     339.920     -191.44       122.600      -67.858        1.88790
     3.1195E-3       27.0000     339.950     -192.01       123.080      -67.895        1.89240
     3.1195E-3       26.7000     339.980     -192.58       123.550      -67.931        1.89680
     3.1195E-3       26.4000     340.010     -193.15       124.020      -67.967        1.90110
     3.1195E-3       26.1000     340.040     -193.71       124.480      -68.002        1.90550
     3.1195E-3       25.8000     340.060     -194.26       124.940      -68.037        1.90980
     3.1195E-3       25.5000     340.090     -194.81       125.400      -68.071        1.91400
     3.1195E-3       25.2000     340.120     -195.36       125.850      -68.104        1.91830
     3.1195E-3       24.9000     340.150     -195.90       126.300      -68.137        1.92250
     3.1195E-3       24.6000     340.180     -196.43       126.740      -68.169        1.92660
